seqnames	start	end	width	strand	Conc	Conc_Cph_NanoDam	Conc_control	Fold	p.value	FDR
X	8596182	8596582	401	*	11.8869143965917	11.7408745683951	12.0195204845518	-0.0858357595818542	0.436627393657969	0.797589463097686
2R	18905410	18905810	401	*	9.33812363295072	9.49814618157144	9.15811121606502	0.0926897165264512	0.436641063371874	0.797589463097686
2L	20042171	20042571	401	*	9.08473901235167	8.90550940252729	9.24414282557054	-0.0925778480415142	0.436687178001809	0.797589463097686
2L	19323708	19324108	401	*	8.85089091944421	9.04614400611487	8.62501380309358	0.0956556352903168	0.436697661446694	0.797589463097686
3R	6404655	6405055	401	*	11.8167810100761	11.6484392942527	11.9675162227796	-0.0908936480184868	0.43669767104882	0.797589463097686
2L	18733763	18734163	401	*	10.0360213316662	10.1763178086388	9.88059726958711	0.0882765668600975	0.436762927868528	0.797626793684604
2R	13260470	13260870	401	*	8.68999400470559	8.47335159422855	8.87831148491968	-0.0954581281024449	0.436780122162683	0.797626793684604
3R	24031095	24031495	401	*	10.6777445426368	10.8129148129925	10.5285880882726	0.0866381409958035	0.436841835742171	0.797635249636305
X	18114851	18115251	401	*	8.78045998987548	8.92308697349628	8.62217007945618	0.0889896470610765	0.436846765097217	0.797635249636305
2L	17431149	17431549	401	*	10.4452460540717	10.5671589268004	10.3120721987389	0.0816618998265869	0.436901553561495	0.797678670359791
2R	23894949	23895349	401	*	12.133286590747	11.9800513730124	12.271797434082	-0.0876594991057814	0.437050706386411	0.797894359647322
2L	110265	110665	401	*	11.3300500321741	11.2036089004427	11.4462970125146	-0.0791652845864663	0.437146360454066	0.797963876940942
3R	24754360	24754760	401	*	9.46111638191405	9.58036088989893	9.33112052706456	0.0804382567572685	0.437173314371781	0.797963876940942
3L	7235338	7235738	401	*	11.083397684641	10.9618795058071	11.1954707985584	-0.0771057382956809	0.437181841850559	0.797963876940942
2R	15318892	15319292	401	*	10.9295541681017	10.8024488156779	11.0463622888785	-0.0793624972600557	0.437243390465243	0.797969435143291
X	1307204	1307604	401	*	8.84887457283837	8.97381407792776	8.71208038164637	0.0828131409527737	0.437246925472491	0.797969435143291
3L	9428789	9429189	401	*	11.9700045481267	11.7904424713993	12.1296712186169	-0.0924766966805185	0.437326579188156	0.798058186111607
2R	16377323	16377723	401	*	10.1945224585789	10.315591786481	10.0623546508449	0.0813568720591068	0.437486671333592	0.79813037060501
3L	1627361	1627761	401	*	9.32304283465482	9.43492916782907	9.2017442338697	0.0771341388650864	0.43748815999129	0.79813037060501
X	3532102	3532502	401	*	10.0774816475322	10.1881499143981	9.95761348114939	0.0764753186683866	0.437497991856079	0.79813037060501
2R	4009184	4009584	401	*	8.53377665432758	8.19474055273656	8.80810472022929	-0.0905186394514796	0.437520890473046	0.79813037060501
2R	21664592	21664992	401	*	11.4675233387022	11.606688890732	11.3134862736962	0.0878164972845915	0.43755272312613	0.79813037060501
2L	15633284	15633684	401	*	9.15307468098602	8.87965841116481	9.38283724373742	-0.0945065208886436	0.437608894283149	0.79813037060501
3R	15532195	15532595	401	*	11.3798297139372	11.2509651178862	11.4981217618498	-0.0800285601238753	0.437652226387329	0.79813037060501
X	1559670	1560070	401	*	13.1863306023449	13.335527633346	13.0199055212549	0.0903827082275217	0.437673392399806	0.79813037060501
X	6967186	6967586	401	*	9.10187408772813	9.22593166057263	8.96613655132468	0.0825345619694286	0.437711906439883	0.79813037060501
X	10573193	10573593	401	*	8.14584659976861	7.82073408877431	8.41100005144145	-0.0914039572234176	0.437804898555165	0.79813037060501
3R	11819532	11819932	401	*	11.7282483111142	11.8588920713095	11.5845853188411	0.0850380387189722	0.437821839774782	0.79813037060501
3L	11065415	11065815	401	*	11.9588336285083	11.8062944332282	12.0967756329051	-0.0873919707958713	0.437823415777181	0.79813037060501
3R	10557050	10557450	401	*	8.75132773355363	8.4900988345186	8.97242912237007	-0.0949237386706217	0.437855523930791	0.79813037060501
3L	12984051	12984451	401	*	8.40833511724976	8.22562512887226	8.57048524639041	-0.0926953790049786	0.437860269691704	0.79813037060501
3R	4707343	4707743	401	*	12.1457905150786	12.0068073522267	12.2725532715794	-0.0835903729581457	0.437955156641375	0.79813037060501
X	758780	759180	401	*	12.5174745457014	12.6512543623615	12.3700096361523	0.0860759778741947	0.437959078538622	0.79813037060501
2R	6519886	6520286	401	*	9.43342816046134	9.57551955553449	9.27579778285653	0.0884809230356395	0.437993607046976	0.79813037060501
2L	1344532	1344932	401	*	9.0093719985336	8.88403736396702	9.12468313950873	-0.0787689515258382	0.438016203716492	0.79813037060501
2L	3470353	3470753	401	*	11.4254683139031	11.5475204433048	11.2921282510198	0.0816724563761024	0.438035946297415	0.79813037060501
3L	10383597	10383997	401	*	10.3667071943188	10.5069245091188	10.211380297701	0.0880555522865122	0.438058718441487	0.79813037060501
2L	20326760	20327160	401	*	10.5764038450522	10.6913860057396	10.4514578110847	0.0785478974249983	0.438070001244381	0.79813037060501
2L	13208065	13208465	401	*	11.4414614545596	11.5553745542683	11.3177768916107	0.0779389617586596	0.438073615403239	0.79813037060501
3L	59540	59940	401	*	10.0153349964906	10.1336285201805	9.88646864888816	0.080105115269091	0.438104407607442	0.79813037060501
2L	6791327	6791727	401	*	10.6773757080407	10.8976957744652	10.4172376070939	0.0949102853578815	0.438110857703961	0.79813037060501
X	11558459	11558859	401	*	9.44046899018666	9.20482315991807	9.6429748309727	-0.0953714898565368	0.438145787917075	0.79813037060501
3L	14900663	14901063	401	*	8.75488831099818	8.45963496600014	8.99986154710074	-0.0932271612485761	0.43817279782525	0.79813037060501
X	18908826	18909226	401	*	8.76705807677607	8.89028056844848	8.63231975485755	0.082152276817647	0.438255924545494	0.798225266137981
2L	13435726	13436126	401	*	9.50621200665473	9.61786103517843	9.38519229026504	0.0768927882491225	0.438419075685271	0.798465891823264
3R	27335248	27335648	401	*	8.60223563381839	8.27900805064594	8.86613571535485	-0.0913530820227861	0.43852304006321	0.798598697835628
3R	25527023	25527423	401	*	11.4671669555634	11.602028086359	11.318386894837	0.0863611580516521	0.438609534098715	0.798605098968566
2R	20884037	20884437	401	*	8.32223888796135	8.5904099003184	7.99257142871071	0.0909559750839239	0.438619538735647	0.798605098968566
X	2154587	2154987	401	*	10.2091075956445	10.0240582524373	10.3730970305301	-0.0929051906419237	0.438619686815427	0.798605098968566
2R	9887570	9887970	401	*	11.2669486037649	11.1415477837415	11.3823157595132	-0.0785850707512328	0.438695904447243	0.79865820497011
3R	29029592	29029992	401	*	9.61624739934983	9.44119927554194	9.77233593219113	-0.0916759298325811	0.438732671752258	0.79865820497011
3L	7595337	7595737	401	*	8.50435632707624	8.29739835629721	8.68531622972732	-0.0946609212775155	0.438746923073604	0.79865820497011
X	16325674	16326074	401	*	12.7591217190578	12.8797099101046	12.6275271584653	0.0809769539519854	0.438793312625347	0.79865820497011
2L	12550709	12551109	401	*	9.51488683595294	9.34322704368573	9.66827626168276	-0.0910725587118324	0.438813688090619	0.79865820497011
2L	7162142	7162542	401	*	10.4155600217673	10.1383967472737	10.6479604421773	-0.0940323238574265	0.438835130311079	0.79865820497011
2L	12963528	12963928	401	*	9.87434051716403	9.72356792256471	10.0108364879159	-0.0867301306604092	0.438878724112209	0.798681039741552
3R	19619982	19620382	401	*	10.8096990214643	10.6762475350109	10.9318444903809	-0.0816468184944622	0.439051329977464	0.798938633633038
3L	7516706	7517106	401	*	9.54005108941269	9.2995729983974	9.74611317020132	-0.0950841640467707	0.439198438783321	0.799133429032129
X	8173810	8174210	401	*	9.29479023627607	9.43969277548251	9.13369206383207	0.0891906212045828	0.439220507408562	0.799133429032129
3R	16459964	16460364	401	*	9.53744010394174	9.42543340970644	9.64137391437355	-0.0726236257693552	0.439371070163632	0.799276778424885
X	15707183	15707583	401	*	11.5765316290989	11.4497309732997	11.693082398219	-0.0790640088771581	0.439424674985886	0.799276778424885
X	11714821	11715221	401	*	12.1928614549328	12.0646081453843	12.3106382590109	-0.0796356166783141	0.439426850022757	0.799276778424885
3R	17111350	17111750	401	*	10.0285634784533	10.1738258388071	9.86702034371749	0.0891097601324188	0.439444439364641	0.799276778424885
3L	15955347	15955747	401	*	11.5950840888609	11.7246606436222	11.4527107346535	0.0844367905451024	0.439477356573817	0.799276778424885
3R	31116932	31117332	401	*	8.79897328045287	8.97086466662655	8.60379604895863	0.0937195156054677	0.43948571548377	0.799276778424885
2L	6095473	6095873	401	*	9.86861355698856	9.7294596103308	9.99551835069205	-0.0833173307546783	0.439559517742029	0.799349057637649
X	20494592	20494992	401	*	10.5338224730667	10.6797960687426	10.3713990792476	0.0892739903102526	0.439610102453859	0.799349057637649
3R	16313356	16313756	401	*	8.34274683912413	8.09650630923451	8.55302280698947	-0.0948830182414834	0.439625322803039	0.799349057637649
3L	12245184	12245584	401	*	10.3187576715268	10.4278748887262	10.2007071834934	0.0754355076647746	0.439794339770485	0.799349057637649
X	4111610	4112010	401	*	10.9393646615726	10.772185895867	11.0891669963467	-0.0901433029164302	0.439857015388963	0.799349057637649
2L	22669732	22670132	401	*	6.38935747746437	6.62038421541039	6.11414755053985	0.0938398273756235	0.439862947506048	0.799349057637649
2L	682454	682854	401	*	8.91453820631651	9.03063507726761	8.78827466312472	0.0789353648038923	0.439866826393091	0.799349057637649
3L	9095039	9095439	401	*	11.0909561944555	11.2181696487742	10.9514309903145	0.083548473840972	0.439890454456145	0.799349057637649
2L	15289981	15290381	401	*	11.163780551323	11.2675340697052	11.0519832309645	0.0725142266352522	0.439892495367199	0.799349057637649
3L	13449804	13450204	401	*	11.2258639836072	11.3289777052669	11.1148092055763	0.0721362006105158	0.439894215761991	0.799349057637649
2R	2514254	2514654	401	*	8.88094604391718	8.99989837377513	8.75129738952585	0.0802363613472462	0.43992155900822	0.799349057637649
X	5180457	5180857	401	*	9.52377621547988	9.62545200703269	9.41438769329724	0.071304556984705	0.439961917202707	0.799349057637649
2R	9301843	9302243	401	*	9.38262132126934	9.49137371827261	9.2649977507746	0.0753056073986122	0.439978856462251	0.799349057637649
2L	11045069	11045469	401	*	13.8143818088741	13.9752603767292	13.6332851248746	0.0922046451309671	0.439987040065535	0.799349057637649
2R	14034588	14034988	401	*	8.32109665928401	8.05204509477478	8.54777173775997	-0.0940757303222104	0.439991551259441	0.799349057637649
2R	11396943	11397343	401	*	10.5741015756163	10.6801459014696	10.459639718619	0.0737457665422714	0.440128691106678	0.79950018649769
3R	21742232	21742632	401	*	12.6276085117893	12.758843487113	12.4832301725249	0.0849363183109777	0.440156518350895	0.79950018649769
2L	3722942	3723342	401	*	10.1784884125484	10.2748231495338	10.0752577935589	0.067954788328337	0.440167974397154	0.79950018649769
4	467832	468232	401	*	11.3398635673146	11.4632577392646	11.2049199254727	0.0820142076986809	0.440256385254032	0.799604314505788
3L	4419641	4420041	401	*	10.002505073166	9.82190571798132	10.1629911472701	-0.092127851799298	0.440305360679403	0.799620836877696
X	13580187	13580587	401	*	9.00633178939333	9.16309054013613	8.83044008624169	0.0915249756203196	0.440327649182097	0.799620836877696
3R	17537908	17538308	401	*	11.2379350218725	11.3607207762577	11.1037187713497	0.0817564855855083	0.44036088918025	0.799624752887833
3R	5861803	5862203	401	*	12.9396189584738	13.1358929256752	12.7123737753037	0.094811203069727	0.440479547733727	0.799783763795181
3R	27573383	27573783	401	*	8.68239230035338	8.90223228862538	8.42292373123446	0.0943227462452246	0.44056753249843	0.799882687459669
X	12630550	12630950	401	*	10.6763637198175	10.8076712791229	10.5318975121337	0.0849415013089743	0.440643511579368	0.799882687459669
3L	6760498	6760898	401	*	9.40970351596649	9.20977198504175	9.58527042502	-0.093814710541959	0.440652876737617	0.799882687459669
2L	2761671	2762071	401	*	10.2291936895991	10.3589107954486	10.086650610323	0.0844031356531504	0.440664318221252	0.799882687459669
2R	21551970	21552370	401	*	12.5826977351247	12.6954374860531	12.460395358204	0.0771804103499912	0.44068949774017	0.799882687459669
3R	8317347	8317747	401	*	12.6060913084081	12.7573587576318	12.4370853350547	0.0903344770066086	0.440742251157635	0.799893833642619
2R	11576903	11577303	401	*	10.6813874269501	10.8186319570008	10.5297008182317	0.0867977263453355	0.440891699063675	0.799893833642619
2L	14294208	14294608	401	*	9.84828076340942	9.97912589807754	9.7043741887114	0.0847686785556961	0.440907648770206	0.799893833642619
3L	7537202	7537602	401	*	10.451544221154	10.5847037189694	10.3048327908513	0.0855214733382483	0.440946064701971	0.799893833642619
3L	22661327	22661727	401	*	10.6333106295288	10.7732715709256	10.4782983300011	0.0875689213720014	0.441009977160594	0.799893833642619
3R	10011942	10012342	401	*	8.89561902993718	8.73496056418591	9.04016580070756	-0.0886330632764729	0.441026182687614	0.799893833642619
X	10039633	10040033	401	*	9.58022199849741	9.43038117146638	9.71595398153604	-0.0862907152405561	0.44104134960336	0.799893833642619
X	19624427	19624827	401	*	12.7403323556013	12.8864870146457	12.5776847139026	0.0891410927409624	0.441045906392143	0.799893833642619
3L	18249943	18250343	401	*	8.91324255434691	8.72360833101058	9.08082142806454	-0.0929692643518764	0.441059126854244	0.799893833642619
X	2306255	2306655	401	*	9.69339282513447	9.87887547684225	9.48049532533854	0.0943680437317837	0.441066992014205	0.799893833642619
2R	15299470	15299870	401	*	9.00269352985373	9.16518728099759	8.8195470139558	0.0922536630854339	0.441081936525292	0.799893833642619
3L	17554788	17555188	401	*	12.6638299643701	12.7655660449341	12.5543716519896	0.0712295576458366	0.441098274382315	0.799893833642619
2R	22926398	22926798	401	*	12.7694485390608	12.8902572165397	12.6375913334542	0.0808205408802884	0.441101696906461	0.799893833642619
2L	1129486	1129886	401	*	11.9234373831242	11.7627587646268	12.0680004638515	-0.0887454174984113	0.441138812178634	0.799893833642619
X	12675588	12675988	401	*	10.3191700398834	10.076144503187	10.5270985803564	-0.0945791173805332	0.441168718158245	0.799893833642619
2L	13260652	13261052	401	*	9.17705898067275	8.92987495628067	9.38802212579535	-0.0944918144660485	0.441193143073085	0.799893833642619
2R	7771887	7772287	401	*	10.2076201329224	10.0027032316008	10.3870182364707	-0.0940008412931508	0.44129216860108	0.800016986417391
2L	8953975	8954375	401	*	9.43493835043628	9.56008236290099	9.29789893333146	0.0826429001966948	0.441334644515528	0.800037610468745
3R	10782743	10783143	401	*	10.2830257961278	10.3976713069333	10.1584772222764	0.0780503349147818	0.441523043708684	0.800240629009111
2R	15745336	15745736	401	*	11.2065492796006	11.3900992905355	10.9961951043886	0.0941710572320545	0.441577569335858	0.800240629009111
3L	21054919	21055319	401	*	10.7259208284383	10.8441506277674	10.5971301096078	0.0796592645744986	0.441588257243483	0.800240629009111
3L	23717937	23718337	401	*	10.6074653538567	10.5072443962016	10.7011741149341	-0.066229109991678	0.441657558518798	0.800240629009111
2R	24904932	24905332	401	*	11.8542299646969	11.9550708094975	11.7458073252761	0.0706805636807901	0.441675532539102	0.800240629009111
2L	8400890	8401290	401	*	10.7895674508353	10.6540694947519	10.913424894137	-0.0819528454999288	0.441680231831788	0.800240629009111
2L	7415937	7416337	401	*	8.84775801652107	8.9659944042017	8.71895947890117	0.0795456824813743	0.441722203366904	0.800240629009111
3L	9353845	9354245	401	*	9.96156888173041	10.0947484583513	9.81483307365037	0.085412134699179	0.441821591603148	0.800240629009111
2L	9553348	9553748	401	*	8.77901243762647	8.63987652245016	8.90590223639042	-0.0832818702301704	0.44183175184025	0.800240629009111
X	17541852	17542252	401	*	8.30896730693989	8.06088986364887	8.52058044223693	-0.0942986359066535	0.441865745219825	0.800240629009111
X	11723939	11724339	401	*	10.1392629271736	10.0304629119626	10.2404301143944	-0.0707726461715516	0.441873868270841	0.800240629009111
3L	15582663	15583063	401	*	10.0547344883924	9.94038751793256	10.1606802039413	-0.0735068525871482	0.441874126745031	0.800240629009111
X	6525336	6525736	401	*	10.9728030852434	10.8021081597782	11.1254218222058	-0.0903878094901028	0.441885636149195	0.800240629009111
