name,chrom,chromStart,chromEnd,score,strand,signalValue,pValue,qValue,peak,annotation,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,gene,gene_start,gene_end
SRR21146075_vs_SRR21146078_peak_2671,3R,428626,428707,30,.,5.43404,6.95302,3.03554,2,Distal Intergenic,567076,2532932,1965857,FBgn0267431,FBtr0392909,-138447,F{}RR48301,424349.0,429046.0
SRR21146075_vs_SRR21146078_peak_2672,3R,635446,635453,17,.,4.08839,4.98931,1.72568,2,"Intron (FBtr0392909/FBgn0267431, intron 1 of 21)",567076,2532932,1965857,FBgn0267431,FBtr0392909,68373,Myo81F,567076.0,2532932.0
SRR21146075_vs_SRR21146078_peak_2673,3R,1200130,1200137,51,.,6.45293,9.99774,5.1206,3,"Intron (FBtr0392909/FBgn0267431, intron 8 of 21)",1366234,1366601,368,FBgn0267798,FBtr0347367,166467,Myo81F,567076.0,2532932.0
SRR21146075_vs_SRR21146078_peak_2674,3R,1392954,1392961,17,.,4.06729,4.99415,1.72568,2,"Intron (FBtr0392909/FBgn0267431, intron 9 of 21)",1366234,1366601,368,FBgn0267798,FBtr0347367,-26356,Myo81F,567076.0,2532932.0
SRR21146075_vs_SRR21146078_peak_2675,3R,1643231,1643262,17,.,4.28362,4.89774,1.72568,0,"Intron (FBtr0392909/FBgn0267431, intron 12 of 21)",1865108,1866008,901,FBgn0267797,FBtr0347366,222776,Myo81F,567076.0,2532932.0
SRR21146075_vs_SRR21146078_peak_2676,3R,4183838,4183845,51,.,6.45293,9.99774,5.1206,3,"Exon (FBtr0078962/FBgn0037213, exon 3 of 3)",4186963,4196210,9248,FBgn0053294,FBtr0308946,-3121,CG12581,4174632.0,4186751.0
SRR21146075_vs_SRR21146078_peak_2677,3R,4184060,4184067,51,.,6.45293,9.99774,5.1206,3,Promoter (2-3kb),4186963,4196210,9248,FBgn0053294,FBtr0308946,-2899,CG12581,4174632.0,4186751.0
SRR21146075_vs_SRR21146078_peak_2678,3R,4219837,4219855,44,.,6.17341,8.99708,4.49063,14,Promoter (<=1kb),4218463,4220130,1668,FBgn0051516,FBtr0078987,278,aux,4211783.0,4227518.0
SRR21146075_vs_SRR21146078_peak_2679,3R,4220697,4220704,54,.,6.87298,10.45414,5.45085,4,Promoter (<=1kb),4220986,4227518,6533,FBgn0037218,FBtr0078966,-284,aux,4211783.0,4227518.0
SRR21146075_vs_SRR21146078_peak_2680,3R,4280294,4280301,27,.,4.8625,6.58738,2.79608,6,Promoter (<=1kb),4280221,4304604,24384,FBgn0041605,FBtr0336482,80,cpx,4280221.0,4304604.0
SRR21146075_vs_SRR21146078_peak_2681,3R,4282650,4282658,29,.,5.06638,6.7842,2.9413,5,Promoter (<=1kb),4282625,4301541,18917,FBgn0041605,FBtr0301772,31,cpx,4280221.0,4304604.0
SRR21146075_vs_SRR21146078_peak_2682,3R,4282727,4282737,17,.,4.08839,4.98931,1.72568,0,Promoter (<=1kb),4282625,4301541,18917,FBgn0041605,FBtr0301772,103,cpx,4280221.0,4304604.0
SRR21146075_vs_SRR21146078_peak_2683,3R,4338045,4338168,30,.,5.43404,6.95302,3.03554,110,Promoter (<=1kb),4337952,4339914,1963,FBgn0037235,FBtr0111220,204,CG1103,4337755.0,4339914.0
SRR21146075_vs_SRR21146078_peak_2684,3R,4345799,4345843,17,.,4.06729,4.99415,1.72568,1,Promoter (<=1kb),4345015,4346646,1632,FBgn0261434,FBtr0078951,845,hkb,4345015.0,4346646.0
SRR21146075_vs_SRR21146078_peak_2685,3R,4379955,4380111,33,.,5.53983,7.36792,3.35403,139,Promoter (<=1kb),4379307,4381210,1904,FBgn0037239,FBtr0078916,788,Sfxn1-3,4378600.0,4381210.0
SRR21146075_vs_SRR21146078_peak_2686,3R,4380288,4380309,27,.,5.10139,6.45121,2.76619,20,Promoter (<=1kb),4381306,4387018,5713,FBgn0037240,FBtr0078917,-997,Sfxn1-3,4378600.0,4381210.0
SRR21146075_vs_SRR21146078_peak_2687,3R,4381010,4381158,36,.,5.52749,7.7779,3.67116,0,Promoter (<=1kb),4381306,4387018,5713,FBgn0037240,FBtr0078917,-295,Sfxn1-3,4378600.0,4381210.0
SRR21146075_vs_SRR21146078_peak_2688,3R,4390581,4390698,23,.,4.53694,5.94877,2.37616,65,Promoter (<=1kb),4390366,4392111,1746,FBgn0037241,FBtr0078919,281,CG14646,4390366.0,4392111.0
SRR21146075_vs_SRR21146078_peak_2689,3R,4396316,4396368,21,.,4.64357,5.55555,2.16098,2,Promoter (<=1kb),4395549,4397548,2000,FBgn0267661,FBtr0347124,770,CG9855,4395979.0,4397875.0
SRR21146075_vs_SRR21146078_peak_2690,3R,4396807,4396898,39,.,6.00087,8.26979,3.93238,51,Promoter (1-2kb),4395979,4397875,1897,FBgn0037242,FBtr0339552,1016,CG9855,4395979.0,4397875.0
SRR21146075_vs_SRR21146078_peak_2691,3R,4397645,4397818,16,.,3.38984,4.79185,1.67605,72,Promoter (<=1kb),4395979,4397875,1897,FBgn0037242,FBtr0339552,157,CG9855,4395979.0,4397875.0
SRR21146075_vs_SRR21146078_peak_2692,3R,4400042,4400116,13,.,3.62269,4.33257,1.31245,50,Promoter (<=1kb),4398558,4400009,1452,FBgn0086605,FBtr0078949,-84,CG9853,4398381.0,4402027.0
SRR21146075_vs_SRR21146078_peak_2693,3R,4405288,4405297,32,.,5.47757,7.20679,3.23143,4,Promoter (2-3kb),4403076,4407182,4107,FBgn0263594,FBtr0078921,2217,lost,4403076.0,4407182.0
SRR21146075_vs_SRR21146078_peak_2694,3R,4405358,4405377,22,.,4.72784,5.7228,2.29339,1,Promoter (2-3kb),4403076,4407182,4107,FBgn0263594,FBtr0078921,2284,lost,4403076.0,4407182.0
SRR21146075_vs_SRR21146078_peak_2695,3R,4445175,4445213,27,.,5.09792,6.54252,2.79608,1,"Intron (FBtr0078941/FBgn0051522, intron 5 of 9)",4441415,4450843,9429,FBgn0051522,FBtr0078941,5666,CG31522,4441415.0,4462883.0
SRR21146075_vs_SRR21146078_peak_2696,3R,4445386,4445467,24,.,4.85368,5.98439,2.40409,45,"Intron (FBtr0078941/FBgn0051522, intron 4 of 9)",4441415,4450843,9429,FBgn0051522,FBtr0078941,5411,CG31522,4441415.0,4462883.0
SRR21146075_vs_SRR21146078_peak_2697,3R,4478007,4478333,17,.,3.92173,5.08049,1.78058,134,Promoter (<=1kb),4465421,4478849,13429,FBgn0051523,FBtr0078935,707,CG31523,4465421.0,4479207.0
SRR21146075_vs_SRR21146078_peak_2698,3R,4478396,4478608,23,.,4.70683,5.90447,2.37616,84,Promoter (<=1kb),4465421,4478849,13429,FBgn0051523,FBtr0078935,368,CG31523,4465421.0,4479207.0
SRR21146075_vs_SRR21146078_peak_2699,3R,4661024,4661196,13,.,3.62269,4.33257,1.31245,116,Promoter (<=1kb),4660527,4660939,413,FBgn0265039,FBtr0336464,-202,smash,4659579.0,4712193.0
SRR21146075_vs_SRR21146078_peak_2700,3R,4662797,4662978,23,.,4.84734,5.75415,2.32013,163,Promoter (2-3kb),4660527,4660939,413,FBgn0265039,FBtr0336464,-2022,smash,4659579.0,4712193.0
SRR21146075_vs_SRR21146078_peak_2701,3R,4667860,4667882,14,.,3.53946,4.49017,1.43597,0,"Intron (FBtr0308849/FBgn0263346, intron 2 of 8)",4673977,4674610,634,FBgn0265040,FBtr0336463,-6116,smash,4659579.0,4712193.0
SRR21146075_vs_SRR21146078_peak_2702,3R,4688594,4688650,13,.,4.00109,4.36598,1.33792,51,Promoter (1-2kb),4689951,4690608,658,FBgn0053927,FBtr0091931,1962,smash,4659579.0,4712193.0
SRR21146075_vs_SRR21146078_peak_2703,3R,4747608,4747672,17,.,4.08839,4.98931,1.72568,0,Promoter (<=1kb),4734412,4748500,14089,FBgn0026620,FBtr0306654,891,tacc,4733654.0,4749056.0
SRR21146075_vs_SRR21146078_peak_2704,3R,4753664,4753673,17,.,4.08839,4.98931,1.72568,0,"Intron (FBtr0334899/FBgn0010750, intron 3 of 5)",4750035,4777490,27456,FBgn0010750,FBtr0334899,3630,F{}1209,4753299.0,4757535.0
SRR21146075_vs_SRR21146078_peak_2705,3R,4801500,4801513,13,.,3.62269,4.33257,1.31245,12,Promoter (1-2kb),4787045,4802842,15798,FBgn0260794,FBtr0301437,1329,ctrip,4786284.0,4812096.0
SRR21146075_vs_SRR21146078_peak_2706,3R,4801601,4801647,23,.,4.53694,5.94877,2.37616,40,Promoter (1-2kb),4787045,4802842,15798,FBgn0260794,FBtr0301437,1200,ctrip,4786284.0,4812096.0
SRR21146075_vs_SRR21146078_peak_2707,3R,4912125,4912426,47,.,6.30822,9.44824,4.792,166,Promoter (1-2kb),4910552,4945576,35025,FBgn0265082,FBtr0336811,1740,Cdep,4910552.0,4945576.0
SRR21146075_vs_SRR21146078_peak_2708,3R,4955486,4955525,17,.,4.08839,4.98931,1.72568,0,Promoter (<=1kb),4953506,4955252,1747,FBgn0037288,FBtr0305965,-235,intergenic,,
SRR21146075_vs_SRR21146078_peak_2709,3R,4979361,4979426,27,.,4.8625,6.58738,2.79608,1,Promoter (2-3kb),4982265,4983904,1640,FBgn0263455,FBtr0309311,-2902,intergenic,,
SRR21146075_vs_SRR21146078_peak_2710,3R,4993345,4993370,20,.,4.58519,5.44302,2.07033,1,"Intron (FBtr0301312/FBgn0037292, intron 1 of 3)",4984498,4986120,1623,FBgn0263343,FBtr0308777,-7227,plh,4986500.0,5011031.0
SRR21146075_vs_SRR21146078_peak_2711,3R,4993452,4993541,27,.,5.12654,6.49881,2.79608,69,"Intron (FBtr0301312/FBgn0037292, intron 1 of 3)",4984498,4986120,1623,FBgn0263343,FBtr0308777,-7402,plh,4986500.0,5011031.0
SRR21146075_vs_SRR21146078_peak_2712,3R,4993639,4993679,47,.,6.5186,9.37313,4.73263,31,"Intron (FBtr0301312/FBgn0037292, intron 1 of 3)",4984498,4986120,1623,FBgn0263343,FBtr0308777,-7551,plh,4986500.0,5011031.0
SRR21146075_vs_SRR21146078_peak_2713,3R,4995567,4995661,44,.,6.91949,8.93183,4.44867,5,"Intron (FBtr0301312/FBgn0037292, intron 1 of 3)",4984498,4986120,1623,FBgn0263343,FBtr0308777,-9453,plh,4986500.0,5011031.0
SRR21146075_vs_SRR21146078_peak_2714,3R,4999865,4999993,23,.,4.53694,5.94877,2.37616,41,"Intron (FBtr0301312/FBgn0037292, intron 1 of 3)",4986500,5011031,24532,FBgn0037292,FBtr0301312,11124,plh,4986500.0,5011031.0
SRR21146075_vs_SRR21146078_peak_2715,3R,5000547,5000589,24,.,4.68525,5.97843,2.40108,35,"Intron (FBtr0301312/FBgn0037292, intron 1 of 3)",4986500,5011031,24532,FBgn0037292,FBtr0301312,10448,plh,4986500.0,5011031.0
SRR21146075_vs_SRR21146078_peak_2716,3R,5000649,5000938,48,.,6.31972,9.48919,4.82946,70,"Intron (FBtr0301312/FBgn0037292, intron 1 of 3)",4986500,5011031,24532,FBgn0037292,FBtr0301312,10311,plh,4986500.0,5011031.0
SRR21146075_vs_SRR21146078_peak_2717,3R,5044849,5044857,23,.,4.61353,5.76512,2.32734,3,Promoter (1-2kb),5045207,5045948,742,FBgn0263626,FBtr0309991,1095,intergenic,,
SRR21146075_vs_SRR21146078_peak_2718,3R,5080657,5080687,17,.,4.06729,4.99415,1.72568,1,3' UTR,5083176,5086712,3537,FBgn0010313,FBtr0308118,6053,corto,5077779.0,5087072.0
SRR21146075_vs_SRR21146078_peak_2719,3R,5086912,5087476,17,.,3.92173,5.08049,1.78058,154,Promoter (<=1kb),5077779,5087072,9294,FBgn0010313,FBtr0308119,5,intergenic,,
SRR21146075_vs_SRR21146078_peak_2720,3R,5088094,5088120,34,.,5.62249,7.5217,3.47784,23,Promoter (1-2kb),5084037,5087072,3036,FBgn0010313,FBtr0078844,-1046,intergenic,,
SRR21146075_vs_SRR21146078_peak_2721,3R,5088280,5088299,26,.,5.00563,6.27311,2.63315,2,Promoter (1-2kb),5084037,5087072,3036,FBgn0010313,FBtr0078844,-1211,intergenic,,
SRR21146075_vs_SRR21146078_peak_2722,3R,5095982,5096037,27,.,4.8625,6.58738,2.79608,2,Distal Intergenic,5084037,5087072,3036,FBgn0010313,FBtr0078844,-8913,intergenic,,
SRR21146075_vs_SRR21146078_peak_2723,3R,5096105,5096112,27,.,4.8625,6.58738,2.79608,2,Distal Intergenic,5084037,5087072,3036,FBgn0010313,FBtr0078844,-9036,intergenic,,
SRR21146075_vs_SRR21146078_peak_2724,3R,5216846,5216951,13,.,3.62269,4.33257,1.31245,58,Promoter (<=1kb),5170004,5217456,47453,FBgn0259212,FBtr0347363,551,cno,5170004.0,5217456.0
SRR21146075_vs_SRR21146078_peak_2725,3R,5226693,5226771,17,.,4.08839,4.98931,1.72568,53,Promoter (<=1kb),5226158,5227526,1369,FBgn0037299,FBtr0305002,589,Vps37B,5226158.0,5227526.0
SRR21146075_vs_SRR21146078_peak_2726,3R,5226909,5226916,17,.,4.08839,4.98931,1.72568,1,Promoter (<=1kb),5226158,5227526,1369,FBgn0037299,FBtr0305002,753,Vps37B,5226158.0,5227526.0
SRR21146075_vs_SRR21146078_peak_2727,3R,5229683,5229726,48,.,7.09405,9.51025,4.84167,16,Promoter (2-3kb),5227289,5232209,4921,FBgn0040208,FBtr0078827,2509,Kat60,5227289.0,5232209.0
SRR21146075_vs_SRR21146078_peak_2728,3R,5230208,5230311,17,.,3.92173,5.08049,1.78058,55,Promoter (1-2kb),5227289,5232209,4921,FBgn0040208,FBtr0078827,1945,Kat60,5227289.0,5232209.0
SRR21146075_vs_SRR21146078_peak_2729,3R,5231457,5231493,17,.,4.29988,5.07933,1.78058,2,Promoter (<=1kb),5227289,5232209,4921,FBgn0040208,FBtr0078827,749,Kat60,5227289.0,5232209.0
SRR21146075_vs_SRR21146078_peak_2730,3R,5262185,5262584,58,.,7.3413,11.07266,5.88961,231,Promoter (<=1kb),5258336,5262692,4357,FBgn0037307,FBtr0078820,275,Tim17a2,5258336.0,5262692.0
SRR21146075_vs_SRR21146078_peak_2731,3R,5263309,5263319,13,.,3.62269,4.33257,1.31245,0,Promoter (<=1kb),5258336,5262692,4357,FBgn0037307,FBtr0078820,-618,Hph,5257037.0,5269507.0
SRR21146075_vs_SRR21146078_peak_2732,3R,5287361,5287446,26,.,5.01382,6.34173,2.68214,51,Promoter (<=1kb),5270116,5287320,17205,FBgn0013576,FBtr0078814,-93,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2733,3R,5292335,5292379,23,.,4.72115,5.92502,2.37616,43,"Intron (FBtr0078810/FBgn0013576, intron 15 of 18)",5270116,5287320,17205,FBgn0013576,FBtr0078814,-5059,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2734,3R,5294365,5294381,23,.,4.75175,5.82245,2.37453,1,"Exon (FBtr0078810/FBgn0013576, exon 11 of 19)",5272947,5297516,24570,FBgn0013576,FBtr0078813,3149,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2735,3R,5300611,5300618,30,.,5.43404,6.95302,3.03554,4,Promoter (<=1kb),5300145,5301186,1042,FBgn0037310,FBtr0078784,471,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2736,3R,5300684,5300784,23,.,4.53694,5.94877,2.37616,36,Promoter (<=1kb),5300145,5301186,1042,FBgn0037310,FBtr0078784,576,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2737,3R,5314463,5314503,17,.,4.08839,4.98931,1.72568,36,"Intron (FBtr0078810/FBgn0013576, intron 2 of 18)",5272947,5308099,35153,FBgn0013576,FBtr0078818,-6401,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2738,3R,5316882,5316910,16,.,3.38984,4.79185,1.67605,27,"Intron (FBtr0078810/FBgn0013576, intron 2 of 18)",5270116,5323847,53732,FBgn0013576,FBtr0078810,6937,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2739,3R,5318911,5318970,23,.,4.22076,5.86499,2.37616,47,"Intron (FBtr0078810/FBgn0013576, intron 2 of 18)",5270116,5323847,53732,FBgn0013576,FBtr0078810,4888,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2740,3R,5319068,5319145,16,.,3.38984,4.79185,1.67605,0,"Intron (FBtr0078810/FBgn0013576, intron 2 of 18)",5270116,5323847,53732,FBgn0013576,FBtr0078810,4778,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2741,3R,5319630,5319900,28,.,4.51979,6.6833,2.86267,141,"Intron (FBtr0078810/FBgn0013576, intron 2 of 18)",5270116,5323847,53732,FBgn0013576,FBtr0078810,4075,mtd,5270116.0,5350443.0
SRR21146075_vs_SRR21146078_peak_2742,3R,5355642,5355827,44,.,6.2665,8.873,4.40168,31,Promoter (<=1kb),5355092,5356748,1657,FBgn0037313,FBtr0335000,582,CG1161,5355092.0,5356748.0
SRR21146075_vs_SRR21146078_peak_2743,3R,5375297,5375305,22,.,4.67932,5.62577,2.21489,1,Promoter (<=1kb),5375022,5376460,1439,FBgn0037317,FBtr0100433,277,CG14667,5375022.0,5376460.0
SRR21146075_vs_SRR21146078_peak_2744,3R,5445301,5445340,31,.,5.42047,7.0854,3.13666,33,"Intron (FBtr0078679/FBgn0037326, intron 4 of 7)",5458563,5463120,4558,FBgn0037327,FBtr0330027,17785,CG14669,5414527.0,5458394.0
SRR21146075_vs_SRR21146078_peak_2745,3R,5474886,5475051,17,.,4.393,5.08921,1.78857,52,Promoter (<=1kb),5474899,5485393,10495,FBgn0037332,FBtr0345254,40,intergenic,,
SRR21146075_vs_SRR21146078_peak_2746,3R,5475905,5475940,17,.,4.17893,4.89006,1.72568,1,Promoter (1-2kb),5474899,5485393,10495,FBgn0037332,FBtr0345254,1008,Hcs,5474899.0,5485393.0
SRR21146075_vs_SRR21146078_peak_2747,3R,5479689,5479843,23,.,4.53694,5.94877,2.37616,85,3' UTR,5478390,5483906,5517,FBgn0015402,FBtr0344273,4131,ksr,5478390.0,5483906.0
SRR21146075_vs_SRR21146078_peak_2748,3R,5498502,5498550,27,.,5.07649,6.40442,2.7286,1,Promoter (<=1kb),5489505,5499014,9510,FBgn0051547,FBtr0078765,510,NKCC,5489505.0,5502702.0
SRR21146075_vs_SRR21146078_peak_2749,3R,5498667,5498865,44,.,6.2665,8.873,4.40168,113,Promoter (<=1kb),5489505,5499014,9510,FBgn0051547,FBtr0078765,233,NKCC,5489505.0,5502702.0
SRR21146075_vs_SRR21146078_peak_2750,3R,5501804,5501849,18,.,4.42928,5.1542,1.84212,1,Promoter (<=1kb),5489505,5502702,13198,FBgn0051547,FBtr0078764,896,NKCC,5489505.0,5502702.0
SRR21146075_vs_SRR21146078_peak_2751,3R,5520698,5520953,13,.,3.62269,4.33257,1.31245,84,Promoter (2-3kb),5522299,5523120,822,FBgn0264427,FBtr0452092,2337,Nmdar1,5508842.0,5523328.0
SRR21146075_vs_SRR21146078_peak_2752,3R,5563321,5563355,35,.,5.68415,7.67119,3.5905,1,Promoter (<=1kb),5557663,5563652,5990,FBgn0037339,FBtr0078756,329,Pi4KIIalpha,5557663.0,5563652.0
SRR21146075_vs_SRR21146078_peak_2753,3R,5565560,5565601,21,.,4.52822,5.52997,2.14333,0,Promoter (<=1kb),5565166,5567435,2270,FBgn0037341,FBtr0290215,395,CG12746,5564865.0,5567435.0
SRR21146075_vs_SRR21146078_peak_2754,3R,5565672,5565745,22,.,4.57582,5.65888,2.2442,36,Promoter (<=1kb),5565166,5567435,2270,FBgn0037341,FBtr0290215,543,CG12746,5564865.0,5567435.0
SRR21146075_vs_SRR21146078_peak_2755,3R,5565823,5565946,32,.,5.33349,7.1676,3.20148,0,Promoter (<=1kb),5565166,5567435,2270,FBgn0037341,FBtr0290215,658,CG12746,5564865.0,5567435.0
SRR21146075_vs_SRR21146078_peak_2756,3R,5594330,5594469,23,.,4.53694,5.94877,2.37616,115,Promoter (1-2kb),5596201,5596340,140,FBgn0082961,FBtr0113576,1894,Vha26,5591763.0,5595356.0
SRR21146075_vs_SRR21146078_peak_2757,3R,5611280,5611368,29,.,5.18194,6.75385,2.91789,83,Promoter (1-2kb),5607343,5612810,5468,FBgn0017550,FBtr0345140,1446,Rga,5607275.0,5613112.0
SRR21146075_vs_SRR21146078_peak_2758,3R,5646682,5646764,23,.,4.53694,5.94877,2.37616,29,Promoter (1-2kb),5638655,5647910,9256,FBgn0027951,FBtr0290206,1198,MTA1-like,5638655.0,5648738.0
SRR21146075_vs_SRR21146078_peak_2759,3R,5656476,5656546,23,.,4.42466,5.83954,2.37616,34,Promoter (1-2kb),5655139,5656336,1198,FBgn0037359,FBtr0078712,1372,CG2182,5656236.0,5659912.0
SRR21146075_vs_SRR21146078_peak_2760,3R,5659242,5659572,23,.,4.22076,5.86499,2.37616,203,Promoter (<=1kb),5659477,5660570,1094,FBgn0264902,FBtr0334945,-31,CG2182,5656236.0,5659912.0
SRR21146075_vs_SRR21146078_peak_2761,3R,5703260,5703317,28,.,5.20349,6.64681,2.83992,55,Promoter (<=1kb),5702577,5712837,10261,FBgn0261261,FBtr0334948,739,plx,5685855.0,5712837.0
SRR21146075_vs_SRR21146078_peak_2762,3R,5703453,5703494,23,.,4.53694,5.94877,2.37616,38,Promoter (<=1kb),5702577,5712837,10261,FBgn0261261,FBtr0334948,915,plx,5685855.0,5712837.0
SRR21146075_vs_SRR21146078_peak_2763,3R,5703604,5703789,30,.,5.39236,7.02663,3.09026,181,Promoter (1-2kb),5702577,5712837,10261,FBgn0261261,FBtr0334948,1209,plx,5685855.0,5712837.0
SRR21146075_vs_SRR21146078_peak_2764,3R,5703912,5703980,17,.,4.30911,4.99684,1.72581,33,Promoter (1-2kb),5702577,5712837,10261,FBgn0261261,FBtr0334948,1369,plx,5685855.0,5712837.0
SRR21146075_vs_SRR21146078_peak_2765,3R,5705878,5705886,43,.,6.11533,8.81702,4.36311,3,Promoter (<=1kb),5706740,5712837,6098,FBgn0261261,FBtr0302090,-858,plx,5685855.0,5712837.0
SRR21146075_vs_SRR21146078_peak_2766,3R,5742832,5743025,35,.,5.66178,7.66996,3.5905,49,Promoter (<=1kb),5742510,5747138,4629,FBgn0027497,FBtr0347493,372,Madm,5742510.0,5747138.0
SRR21146075_vs_SRR21146078_peak_2767,3R,5755706,5755755,23,.,4.22076,5.86499,2.37616,1,Promoter (<=1kb),5753318,5754774,1457,FBgn0037372,FBtr0078678,-934,Sec8,5754932.0,5758997.0
SRR21146075_vs_SRR21146078_peak_2768,3R,5802755,5802892,39,.,6.31498,8.26427,3.92734,79,Promoter (<=1kb),5802328,5813258,10931,FBgn0263353,FBtr0308953,507,CG11000,5802328.0,5813258.0
SRR21146075_vs_SRR21146078_peak_2769,3R,5813005,5813036,17,.,3.92173,5.08049,1.78058,30,Promoter (<=1kb),5813609,5818820,5212,FBgn0261561,FBtr0303165,-573,CG11000,5802328.0,5813258.0
SRR21146075_vs_SRR21146078_peak_2770,3R,5813107,5813115,16,.,4.13048,4.75461,1.64902,5,Promoter (<=1kb),5813609,5818820,5212,FBgn0261561,FBtr0303165,-496,CG11000,5802328.0,5813258.0
SRR21146075_vs_SRR21146078_peak_2771,3R,5813179,5813235,17,.,3.92173,5.08049,1.78058,55,Promoter (<=1kb),5813609,5818820,5212,FBgn0261561,FBtr0303165,-374,CG11000,5802328.0,5813258.0
SRR21146075_vs_SRR21146078_peak_2772,3R,5837291,5837328,23,.,4.91424,5.84825,2.37616,2,Promoter (1-2kb),5835478,5836178,701,FBgn0266702,FBtr0345152,-1116,CG1208,5831639.0,5838782.0
SRR21146075_vs_SRR21146078_peak_2773,3R,5838988,5839039,24,.,4.72195,6.09404,2.49449,1,Promoter (2-3kb),5841170,5846568,5399,FBgn0037387,FBtr0078642,-2180,intergenic,,
SRR21146075_vs_SRR21146078_peak_2774,3R,5850739,5850746,51,.,6.45293,9.99774,5.1206,3,Promoter (1-2kb),5849165,5849688,524,FBgn0037389,FBtr0306741,1578,disp,5849697.0,5856311.0
SRR21146075_vs_SRR21146078_peak_2775,3R,5960026,5960124,17,.,4.08839,4.98931,1.72568,67,Promoter (<=1kb),5862865,5959555,96691,FBgn0083949,FBtr0110807,-539,intergenic,,
SRR21146075_vs_SRR21146078_peak_2776,3R,6003795,6003815,16,.,4.00034,4.76189,1.65278,3,"Exon (FBtr0302597/FBgn0003261, exon 4 of 6)",6000431,6007728,7298,FBgn0003261,FBtr0078654,3929,Rm62,6000426.0,6008579.0
SRR21146075_vs_SRR21146078_peak_2777,3R,6006805,6007024,63,.,7.24815,11.79399,6.34484,79,Promoter (<=1kb),6000431,6007728,7298,FBgn0003261,FBtr0078654,843,Rm62,6000426.0,6008579.0
SRR21146075_vs_SRR21146078_peak_2778,3R,6026913,6026920,35,.,5.49749,7.67622,3.5905,4,Promoter (<=1kb),6025826,6027238,1413,FBgn0037396,FBtr0344315,320,CG11459,6025826.0,6027238.0
SRR21146075_vs_SRR21146078_peak_2779,3R,6169329,6169348,17,.,4.05796,4.9433,1.72568,0,Promoter (1-2kb),6167483,6170309,2827,FBgn0037405,FBtr0078587,1847,CG1077,6167483.0,6170309.0
SRR21146075_vs_SRR21146078_peak_2780,3R,6187094,6187215,23,.,4.53694,5.94877,2.37616,61,Promoter (<=1kb),6187315,6195403,8089,FBgn0037408,FBtr0078590,-159,intergenic,,
SRR21146075_vs_SRR21146078_peak_2781,3R,6190477,6190537,23,.,4.63811,5.83646,2.37616,57,"Intron (FBtr0078590/FBgn0037408, intron 2 of 4)",6187315,6195403,8089,FBgn0037408,FBtr0308318,3220,NPFR,6187315.0,6195403.0
SRR21146075_vs_SRR21146078_peak_2782,3R,6190613,6190635,13,.,3.87959,4.39654,1.36516,1,"Intron (FBtr0078590/FBgn0037408, intron 2 of 4)",6187315,6195403,8089,FBgn0037408,FBtr0308318,3300,NPFR,6187315.0,6195403.0
SRR21146075_vs_SRR21146078_peak_2783,3R,6190866,6190873,33,.,5.39663,7.3548,3.34651,3,"Intron (FBtr0078590/FBgn0037408, intron 2 of 4)",6187315,6195403,8089,FBgn0037408,FBtr0308318,3555,NPFR,6187315.0,6195403.0
SRR21146075_vs_SRR21146078_peak_2784,3R,6203310,6203337,24,.,4.90591,6.09768,2.49449,0,"Intron (FBtr0078591/FBgn0037409, intron 1 of 5)",6198811,6207678,8868,FBgn0037409,FBtr0078591,4500,Osi24,6198811.0,6207678.0
SRR21146075_vs_SRR21146078_peak_2785,3R,6352375,6352636,45,.,6.33114,9.08008,4.51745,136,Promoter (<=1kb),6353123,6361614,8492,FBgn0267698,FBtr0334542,-611,Pak,6350896.0,6361614.0
SRR21146075_vs_SRR21146078_peak_2786,3R,6374388,6374432,25,.,4.75923,6.21654,2.58527,43,Promoter (<=1kb),6374475,6377348,2874,FBgn0260766,FBtr0301268,-43,CRAT,6371026.0,6376044.0
SRR21146075_vs_SRR21146078_peak_2787,3R,6400488,6400513,17,.,4.04391,4.92209,1.72568,21,"Intron (FBtr0289939/FBgn0037443, intron 1 of 10)",6389162,6405895,16734,FBgn0037443,FBtr0289939,5385,Dmtn,6389162.0,6405895.0
SRR21146075_vs_SRR21146078_peak_2788,3R,6400621,6400641,23,.,4.4721,5.84825,2.37616,19,"Intron (FBtr0289939/FBgn0037443, intron 1 of 10)",6389162,6405895,16734,FBgn0037443,FBtr0289939,5254,Dmtn,6389162.0,6405895.0
