gene_id	gene_short_name	Ctrl_1	Ctrl_2	Ctrl_3	ScOE_1	ScOE_2	ScOE_3	ScOE_4
FBgn0038020	GstD9	86.0583	69.2932	116.375	64.6691	150.455	118.779	40.381
FBgn0038028	CG10035	0	0	0	0.0410954	0.0729862	0.1114	0.0876379
FBgn0038029	GstD11	0	0	0	0.099508	0.0439097	0.0454768	0
FBgn0038032	CG10096	0.204524	0.454128	0.823606	1.51396	1.65334	2.6009	0.794363
FBgn0038033	CG10097	0.0925851	0.114305	0.45595	0.223434	0.250748	0.425832	0.238241
FBgn0038034	Cyp9f3Psi	4.0391	6.00058	8.64479	4.21914	4.58644	6.03563	5.33997
FBgn0038035	lig3	14.4977	11.7495	16.4494	9.13562	6.33914	6.48151	7.37915
FBgn0038037	Cyp9f2	88.7755	108.016	274.477	48.0764	57.0923	79.8706	285.627
FBgn0038038	CG5167	14.683	11.3075	16.7227	8.40139	9.03543	7.1548	8.76234
FBgn0038039	CG5196	33.9293	37.0111	37.1098	57.7523	50.0934	52.5379	47.3926
FBgn0038042	Scgbeta	0.338695	0.166294	0.389912	2.3884	2.95107	3.17283	4.88963
FBgn0038043	CG17202	26.1543	11.6204	10.133	25.6002	23.665	35.8565	17.2369
FBgn0038045	Sas	1.20E-09	0.0560221	3.88E-09	2.44E-09	0.115151	0.0593267	0.0349004
FBgn0038046	CG5641	22.4733	12.6127	11.7412	20.952	24.0939	25.6747	15.8285
FBgn0038047	CG5245	0.674367	0.347659	0.13586	0.821115	0.254618	0.588266	0.733553
FBgn0038049	CG5844	78.6975	53.1324	58.4355	46.403	49.2891	54.7766	40.4874
FBgn0038051	CG17207	0.0855767	0	0	0.0563238	0.0248546	0.0514832	0
FBgn0038052	CG5538	0.0425974	0	0.343273	0.140181	0.0742309	0.256267	0.0298942
FBgn0038053	CG18549	30.7374	48.727	45.4934	75.5534	79.2418	73.4393	80.7841
FBgn0038054	CG5509	0.09085	0.208161	0.12202	0	0.316633	0.218622	0.0637571
FBgn0038055	trus	10.1443	6.14842	4.62488	6.39077	5.83846	7.12928	5.24679
FBgn0038056	CG5961	20.1481	16.3741	15.8275	12.9852	10.5774	12.3483	10.5373
FBgn0038057	CG12267	9.92834	9.95244	9.26017	8.12276	7.26895	8.33641	5.92726
FBgn0038058	CG5608	8.08516	8.85989	8.97056	5.67615	6.11218	5.25882	6.38124
FBgn0038063	Octbeta2R	4.25117	11.1659	10.3113	1.96684	2.40642	3.08725	2.13731
FBgn0038065	Snx3	74.8959	56.8651	47.6758	49.5016	46.0026	39.0213	56.1818
FBgn0038067	CG11598	0	0.420431	0.123224	0.332115	0.373051	0.303572	0.386318
FBgn0038068	CG11600	0	0.146142	0.11422	0.195904	0.197596	0.230229	0.0596818
FBgn0038069	CG11608	0	0	0	0	0.0236662	0	0
FBgn0038070	CG6753	0.396079	0.0698093	0.204604	0.381003	0.15928	0.366588	0.149672
FBgn0038071	Dtg	167.7	328.417	249.381	325.054	314.94	314.982	267.32
FBgn0038072	CG6225	0.284244	0	0	0.137192	0.154102	0.216602	0.159582
FBgn0038073	CG14395	0	0.0144878	0.0171677	0.0168323	0	0.00768976	0
FBgn0038074	Gnmt	0.435555	2.00639	1.06512	22.5798	26.138	28.0344	26.6593
FBgn0038076	Cyp313a4	0.0661284	0	0	0	0	0.039783	0
FBgn0038078	CG14391	0	0	0	0.077309	0	0	0
FBgn0038079	NijC	1.1701	0.16756	0.785771	0.864081	2.03153	3.16677	1.12615
FBgn0038080	CG12279	56.297	61.4052	74.8834	46.4922	46.4048	53.8298	47.6381
FBgn0038082	CG5724	0.540016	1.41928	11.6473	0.209071	5.55398	4.87312	10.4775
FBgn0038083	CG5999	0.58863	0.711817	1.93253	0.667218	3.43818	2.89199	1.69826
FBgn0038084	beat-Vc	0	0	0	0	0.0137139	0	0
FBgn0038087	beat-Va	0	0	0.0643444	0	0.0463811	0	0.0150156
FBgn0038088	CG10126	33.1627	5.48392	11.1374	18.0257	41.2229	37.3414	29.1465
FBgn0038089	d-cup	0	0.369697	0.0722363	0.0353987	0.21869	0.0323564	0
FBgn0038090	CG10909	0	0	0	0	0	0	0
FBgn0038092	beat-Vb	0	0.0384085	0.180124	0.0220661	0.0194745	0	0.0235283
FBgn0038095	Cyp304a1	0.348032	0.253728	0.339955	0.645542	0.349189	0.49489	0.0888157
FBgn0038097	CG14384	0.095072	0	0.0637635	0.344368	0.166561	0.338288	0.293639
FBgn0038098	CG7381	1.5538	2.30478	1.95293	7.87139	17.082	16.8204	9.45144
FBgn0038099	CG7091	0.0570727	0.130769	0.0383269	0.0375634	0.0828799	0.0515026	0.0600791
FBgn0038100	Paip2	117.294	163.336	234.569	125.905	96.5659	131.661	94.258
FBgn0038102	CG14383	0	0	0	0.0338352	0.0298615	0	0
FBgn0038105	yellow-f2	0	0	0.1022	0.0500819	0.0442003	0.0686666	0.0267004
FBgn0038106	CG7488	39.5965	33.4972	25.4828	23.8893	19.1404	24.3727	20.9376
FBgn0038108	CG7518	7.49365	4.18876	3.03238	4.59804	4.21328	4.68544	2.89706
FBgn0038109	CG11656	0.0527142	0.0603911	0	0.0346948	0	0	0.0739881
FBgn0038110	CG8031	10.1865	12.4578	14.2009	18.8403	16.8025	18.2554	22.894
FBgn0038111	CG12360	20.4065	15.5859	11.9742	18.8442	17.2902	17.6025	19.5129
FBgn0038113	CG11668	0.0836272	0	0.112319	1.15585	0.850092	0.955896	0.616226
FBgn0038114	CG11670	0	0.0968239	0	0.0278128	0.0245464	0.0508449	0.118624
FBgn0038115	CG7966	5.37589	13.5331	9.40539	4.46935	9.28593	6.31935	6.3044
FBgn0038118	timeout	2.90071	2.40961	1.89363	2.91317	2.45693	2.12746	1.65449
FBgn0038122	CG8138	0	0.0930924	0.109138	0.0534818	0.188803	0	0.057026
FBgn0038123	CG8508	0	0	0	0	0	0	0
FBgn0038124	CG14380	0	0	0	0	0	0	0
FBgn0038125	CG8141	0	0	0	0	0	0	0
FBgn0038126	CG8483	0.0287253	0	0.0771614	0.207967	0.200229	0.362906	0.120954
FBgn0038127	CG8476	0	0	0	0.129559	0	0	0.0460484
FBgn0038128	Ravus	5.84552	5.15139	5.61653	5.94857	4.80594	5.27502	6.21655
FBgn0038129	CG8449	1.09417	0.787692	0.501202	0.66858	0.686679	1.17248	0.288371
FBgn0038130	CG8630	0.0242819	0	0	0	0.0282094	0	0
FBgn0038131	CG15888	0.0534823	0	0.0718315	0	0	0	0
FBgn0038132	CG15887	0	0.166864	0.0978119	0	0.211513	0	0
FBgn0038133	Osi22	0	0	0	0	0	0	0
FBgn0038134	wntD	0	0	0	0	0	0	0
FBgn0038135	CG8773	2.74566	3.89002	13.136	0.823356	17.4776	6.03053	16.2928
FBgn0038136	CG8774	0.605527	0.376583	0.72033	0.330217	2.36165	0.634901	0.509939
FBgn0038139	PK2-R2	0	0	0	0	0.0115045	0	0.0138992
FBgn0038140	PK2-R1	0.0375121	0.0429751	0.0503821	0.098757	0.185213	0.203106	0.0789762
FBgn0038142	CheA87a	0.328905	0.139494	0	0.216475	0	8.28E-08	0
FBgn0038143	CG9813	0.582366	0.869875	3.09637	4.62646	5.71365	5.7783	2.93935
FBgn0038144	CG8870	0.12059	0	0.107762	0.42406	0.417309	0.578392	0.231361
FBgn0038145	Droj2	420.327	424.017	487.992	332.29	371.044	329.164	334.009
FBgn0038146	CG9799	15.2704	13.0106	9.38653	8.24509	6.34309	8.03051	7.89641
FBgn0038147	CCHa2	16.2672	100.249	284.765	609.161	1577.9	1953.72	735.865
FBgn0038148	CG14377	0.0881645	0	0.118413	0	0.175623	0	0
FBgn0038149	GILT1	194.375	180.227	151.633	46.1021	31.6528	27.5385	22.6739
FBgn0038150	yellow-e3	0	0	0	0	0	0	0
FBgn0038151	yellow-e2	0	0	0	0	0	0	0
FBgn0038153	Ir87a	0.0432394	0.0247682	0	0	0	0.0130065	0
FBgn0038156	CG14372	3.86E-08	1.69E-16	5.19E-08	5.51E-07	2.61E-07	2.14E-08	1.73E-08
FBgn0038157	CG12538	0	0	0	0	0	0	0
FBgn0038158	CG14370	0	0	0	0	0	0	0
FBgn0038159	CG14369	0	0.066812	0	0	0	0	0
FBgn0038160	CG9759	0	0.119546	0.472942	0.0564469	0.332838	0.0314005	0.0366295
FBgn0038161	CG9269	0.259163	0.296905	0.870197	0.767577	0.677432	0.467739	0
FBgn0038163	CG10841	0.0217231	0	0	0.0571897	0.0126183	0.0522746	0.0152449
FBgn0038165	Task6	0.707305	0.735229	0.455654	0.206843	0.251048	0.189075	0.238995
FBgn0038166	CG9588	41.2407	33.6632	44.1231	41.0542	37.1855	33.4941	39.8611
FBgn0038167	lkb1	6.81777	6.02043	4.33047	5.56707	4.75517	4.28619	4.4667
FBgn0038168	omd	11.7841	12.6258	11.1117	10.8301	9.04396	10.3218	8.85905
FBgn0038170	CG14367	0.937583	0.655955	0.746935	1.15784	0.783802	0.95872	0.506397
FBgn0038172	Adgf-D	0.20375	0.0389037	0.136827	0.335253	0.138078	0.325109	0.285977
FBgn0038173	Adgf-C	0	0.107247	0	0.0410759	0.0906299	0.0375457	0.021899
FBgn0038179	CG9312	0.159263	0.54737	1.06952	2.98742	8.5573	9.58129	5.36487
FBgn0038180	Cht5	0.0249288	0	0.20089	0.0328147	0.101363	0.059989	0.052484
FBgn0038181	CG9297	0	0.0143561	0.28625	0.0577573	0.109235	1.67443	0.0351894
FBgn0038183	CG9286	38.1756	30.3313	24.8671	19.7276	17.8662	18.5401	23.786
FBgn0038186	CG14362	0	0.113833	0	0	0.0577169	0	0
FBgn0038188	Art9	0	0	0	0	0	0.0318185	0
FBgn0038189	Art6	0	0	0.0717511	0	0	0	0
FBgn0038190	CG9926	0	0	0.0867679	0	0	0	0
FBgn0038191	CG9925	0.51153	1.02554	0.7085	0.284067	0.185708	0.221186	0.538475
FBgn0038194	Cyp6d5	12.5609	21.8716	68.9585	3.28933	28.2175	19.1022	74.0278
FBgn0038195	CG3061	55.7596	47.8175	53.9629	42.4733	39.0171	49.152	37.5826
FBgn0038196	CG9922	231.36	137.361	135.766	131.56	115.311	133.086	119.526
FBgn0038197	foxo	30.7974	41.8477	47.1051	21.3276	21.8325	18.1592	39.114
FBgn0038198	Npc2b	4.72188	17.1455	8.38422	255.05	483.619	610.799	289.363
FBgn0038199	CCHa1	6.24742	25.9345	17.5714	501.936	1110.8	1474.07	551.086
FBgn0038200	CG9920	0	0	0	0	0.164258	0.0567068	0.1323
FBgn0038201	PK1-R	0	0.0392383	0	0.0545238	0.0240592	0.0626266	0.203471
FBgn0038202	CG12402	0.0146011	0.13382	0.0980532	1.47033	1.23828	1.61627	1.17839
FBgn0038203	Or88a	0	0	0	0	7.05E-05	0	0.0335447
FBgn0038204	CG14357	0	0	0	0.0417512	0	0	0.0445181
FBgn0038205	Kif19A	0.0963945	0.044173	0.0776799	0.126887	0.179177	0.127581	0.108237
FBgn0038206	twf	56.3379	48.5703	39.7692	28.7297	24.9045	24.4042	17.8925
FBgn0038207	CG14356	0.17931	0.513559	0	0.177024	0.260391	1.83385	0.0629186
FBgn0038208	CG14355	0	0.0354509	0	0	0.00898737	0.0186162	0
FBgn0038209	CG9722	0	0	0	0	0	0.0389394	0
FBgn0038210	CG3199	0	0	0	0	0	0	0
FBgn0038211	CG9649	0	0	0	0	0	0.0381444	0
FBgn0038213	CG9624	0	0.0649854	0	0.0373342	0	0.0341256	0
FBgn0038214	CG9616	0.139425	0	0.374521	0.091765	0	0	0
FBgn0038217	CG14840	0	0	0	0	0.0347246	0	0
FBgn0038218	CG14841	0.0637747	0	0	0.0839488	0	0	0
FBgn0038219	CG14839	0	0	0	0	0	0	0
FBgn0038220	CG12207	49.623	75.802	62.2894	49.3017	51.3447	51.8602	58.1797
FBgn0038221	CG3259	1.22565	1.06982	0.587911	1.42129	1.83071	1.73804	1.495
FBgn0038223	Afti	2.32408	1.94436	1.92186	4.07376	3.66286	3.30383	3.72911
FBgn0038224	CG3321	844.777	639.391	624.794	631.125	610.568	564.791	466.41
FBgn0038225	soti	0.115091	0.0659258	0.772886	0.113623	0.300838	0.173097	0.242307
FBgn0038233	HtrA2	4.34901	5.59923	5.11793	5.91558	5.91857	5.24521	5.71173
FBgn0038234	mRpL11	40.8955	43.423	47.8626	39.8072	35.2902	36.6588	34.3634
FBgn0038235	CG8461	20.8474	16.516	16.8949	15.9071	13.4643	17.3035	14.1344
FBgn0038236	Cyp313a1	0	0	0.0452867	0	0.019586	0	0.023663
FBgn0038237	Pde6	2.97283	2.93901	4.08893	6.45317	8.35418	7.85775	6.23907
FBgn0038238	CG14854	0	0	0	0	0	0.0630592	0
FBgn0038239	CG14850	0	0	0	0	0.0730871	0.0756955	0
FBgn0038240	CG14851	0	0	0	0	0	0	0
FBgn0038241	CG8087	0	0	0.23284	0	0.100701	0.104295	0.121662
FBgn0038242	CG14852	0	0	0	0	0	0.0756955	0
FBgn0038243	CG8066	227.432	187.071	195.446	48.0866	27.1486	38.28	31.3685
FBgn0038244	CG7987	25.9889	30.3146	26.8963	18.7082	15.8377	18.9304	16.1203
FBgn0038246	CG14853	0	0.0340529	0	0.026073	0	0.0238325	0.0417008
FBgn0038247	Cad88C	0.0364987	0.0250885	0.0882379	0.0432401	0.0339218	0.0175662	0.0153685
FBgn0038248	CG7886	0.0886923	0.0338696	0.0595609	0.10702	0.103038	0.186751	0.0622429
FBgn0038250	CG3505	0.976611	0.671301	0.852589	0.257109	0.453829	0.381895	0.205611
FBgn0038251	Hexim	18.1469	30.1467	26.9442	32.2063	26.8615	28.4069	36.178
FBgn0038252	BigH1	0	0	0	0	0.103502	0.0803966	0.375139
FBgn0038256	CG7530	72.7664	98.7598	79.6959	127.168	110.53	125.106	38.2106
FBgn0038257	smp-30	6.15639	8.37754	134.581	38.0405	102.279	86.8363	213.517
FBgn0038258	CG7362	0.0390149	0	0	0.0128392	0.101982	0.0469429	0.01369
FBgn0038260	CG14855	7.16374	9.97228	9.54893	2.84676	3.10914	3.85436	4.40135
FBgn0038261	CG14856	1.78492	2.19746	3.43495	1.29751	1.7177	1.50654	1.32741
FBgn0038262	CG14857	1.79E-108	0.0764536	0.196301	0.163743	0.22576	0.0857106	0.231738
FBgn0038266	CG3610	0	0	0	0	0	0	0
FBgn0038268	CG3631	4.86225	7.75792	6.9063	4.77733	5.49593	4.70425	6.72052
FBgn0038269	Rrp6	11.7411	7.56955	6.08338	8.06394	8.24848	8.56715	8.3773
FBgn0038271	CG3731	150.127	105.149	115.473	76.3811	83.0302	82.1246	51.6414
FBgn0038272	CG7265	30.9277	26.3639	20.7693	33.7169	23.4993	30.5767	29.4709
FBgn0038273	CG14860	12.4079	7.09034	6.70119	7.65625	7.09168	9.58225	5.40979
FBgn0038274	Nup93-2	0.713206	0.335363	0.339286	0.437379	0.412154	0.768676	0.067479
FBgn0038275	CG3817	102.939	60.3494	50.2227	60.8728	56.9448	70.2251	54.0807
FBgn0038277	RpS5b	1.71897	1.14876	0.480977	0.612824	0.582458	1.14599	1.70899
FBgn0038279	Sdr	0.0123428	0.0282805	0.0994646	0.0162472	0.0717006	0.00930474	0
FBgn0038280	CG14861	0	0	0.121242	0	0.0524361	0	0
FBgn0038281	RpL10Aa	0.248429	0.0948694	0	0	0	0	0
FBgn0038282	dpr9	0.154999	0.160558	0.522372	1.47578	2.56891	2.66059	2.66856
FBgn0038285	CG6974	0	0.199429	0.116901	0.114572	0.0505584	0.209451	0.0610825
FBgn0038286	CG6966	14.8874	10.1955	10.8828	11.1839	10.4599	9.36911	6.26069
FBgn0038290	CG6912	64.4867	47.6242	35.3484	29.1362	30.0759	32.9372	18.5524
FBgn0038291	CG3984	0.0426487	1.07E-06	6.34E-08	2.36E-06	0.107024	0.153157	0.050177
FBgn0038292	CG3987	20.8682	46.1063	55.3288	63.6634	96.4543	71.5623	86.811
FBgn0038294	Mf	0.390498	0.0939643	2.44398	0.608281	0.728632	62.3162	0.149771
FBgn0038295	Gyc88E	0.0598766	0.304858	0.297609	1.06533	1.37185	1.27293	1.69616
FBgn0038296	CG6752	0.307415	0.312542	0.197948	0.721233	0.596447	0.630257	0.651742
FBgn0038299	Spn88Eb	0.0780213	0.0446918	0	0	0	0	0
FBgn0038300	CG4203	5.64027	5.15187	4.29955	7.75892	5.58238	5.67439	5.08154
FBgn0038301	CG6654	4.08846	4.95	4.27438	6.02393	4.81369	6.13165	5.31458
FBgn0038302	CG4210	66.906	64.7913	82.4068	61.6147	75.3603	62.157	43.1416
FBgn0038303	SIDL	5.97587	6.55687	5.44758	4.974	4.71359	4.83612	3.43121
FBgn0038304	CG12241	5.12768	6.94595	5.79837	9.53619	7.99835	8.99958	8.03662
FBgn0038306	Art3	13.8257	8.60128	8.86637	3.73059	4.16225	4.08771	8.5676
FBgn0038307	mRpS10	47.0475	36.7253	42.1674	37.0606	44.92	37.2774	45.6261
FBgn0038309	CG6499	0.0609742	0	0.0818938	0	0	0	0
FBgn0038311	CG14864	0.0313829	0.1777	0.586959	0.224596	0.378419	0.0746522	0.130694
FBgn0038312	Zip88E	4.0418	7.84366	8.09838	12.7174	11.3783	10.608	16.0309
FBgn0038313	CG4338	39.1232	30.4429	31.304	35.274	28.0071	31.5105	26.1079
FBgn0038315	CG14866	0.104147	0.116617	0.0501361	0.0903026	0.0586959	0.0602042	0.0247891
FBgn0038316	CG6276	9.9059	8.20407	6.93124	9.27044	7.17789	9.19492	8.14896
FBgn0038318	CG6236	14.8766	14.3613	13.0755	19.3253	16.317	18.743	20.6501
FBgn0038319	mRpL9	25.7215	21.541	21.3181	15.2147	14.5154	14.152	11.7674
FBgn0038320	Sra-1	9.39534	11.3805	8.56912	5.54214	5.9218	4.06125	4.52799
FBgn0038321	CG6218	65.0127	62.0598	57.4479	47.1471	49.6705	51.4286	45.0312
FBgn0038324	CG5038	2.38121	3.33251	3.20686	5.32745	4.51076	4.21998	5.79412
FBgn0038325	Atg4b	9.85646	21.7801	20.0891	19.0693	19.2572	18.2884	24.2245
FBgn0038326	CG5044	87.7304	95.3033	89.7628	50.3919	39.7021	38.147	33.6543
FBgn0038327	Trax	29.2247	22.2838	19.6179	31.6626	29.4071	38.4394	26.9656
FBgn0038330	CG14868	4.7246	3.04044	2.35021	18.4463	24.4115	26.6337	18.1747
FBgn0038331	Ccm3	45.9742	36.024	38.9892	38.9442	37.5552	37.3245	32.5215
FBgn0038332	CG6136	3.13067	2.71608	2.38774	3.92149	3.48545	4.40561	3.01068
FBgn0038334	h-cup	0	0	0	0.0245447	0.0215307	0	0.0250432
FBgn0038337	CG6125	0.0719647	0.0384659	0	0.0571506	0.0854919	0.161659	0.034424
FBgn0038339	CG6118	0	0.014272	0	0.0245998	0.0289473	0.0224851	0.0349728
FBgn0038341	AdamTS-A	2.30085	0.697478	0.537438	0.943732	1.04161	0.99802	1.07648
FBgn0038342	CG14870	0	0	0	0	0	0	0
FBgn0038343	Trissin	0	0	0	0	0	0.167268	0
FBgn0038344	CG5205	2.1594	1.8352	1.94299	2.42448	2.08236	1.94865	2.41182
FBgn0038345	CG5213	0	0	0	0.696867	0.410018	0.460038	0.247683
FBgn0038348	AOX2	0.0127517	0.0146088	0.0513802	0.0503567	0.0148143	0.0383574	0.0536938
FBgn0038349	AOX3	2.34062	3.4417	11.0352	1.64375	2.6351	1.57506	10.787
FBgn0038350	AOX4	0	0	0.0176843	0.00866603	0	0	0
FBgn0038353	CG5399	166.292	825.463	183.222	95.307	147.112	190.633	203.317
FBgn0038354	CG5404	0.186826	0.171227	0.0752773	0.122963	0.314714	0.280988	0.0655559
FBgn0038355	CG4520	0	0	0	0	0	0	0
FBgn0038356	CG12784	0	0	0.279557	0	0	0	0
FBgn0038357	CG5623	0	0	0	0	0	0	0
FBgn0038358	CG4525	0.0285193	0.0653452	0	0	0.0165661	0.0343146	0.0400288
FBgn0038359	CG5614	0.132524	0	0	0.0290743	0.0256598	0	0
FBgn0038360	CG9590	14.1044	14.2833	11.8806	11.8044	9.71004	10.9784	8.08967
FBgn0038361	CG9589	0.311383	0.35673	0.250929	0.491861	0.434097	0.674383	0.262228
FBgn0038363	Acyp2	124.732	111.161	123.794	107.05	98.9896	104.928	73.2484
FBgn0038365	CG9593	0.076298	0.0514654	0.30168	1.53746	1.98319	1.99991	0.725107
FBgn0038366	CG4576	0.0214448	0	0	0.0141143	0.0373701	0.051605	0.0150496
FBgn0038369	Arpc3A	148.586	122.569	114.213	90.4906	77.9857	76.3775	78.9975
FBgn0038371	Pbp45	8.21162	7.90229	8.2717	8.0799	8.37117	7.756	7.8662
FBgn0038373	CG4546	0.0304871	0.034927	0	0	0	0.0183411	0
FBgn0038376	Hmt-1	16.9874	17.4345	19.1937	15.8495	14.6666	16.12	17.5507
FBgn0038377	CG9632	0	0	0.141284	0	0.0611038	0.126571	0.258385
FBgn0038380	CG14877	0	0.172153	0.201825	0.0494511	0.0872871	0.113003	0.184549
FBgn0038381	CG3303	3.38663	1.40739	0.847277	0.284084	0.366438	0.599236	0.279609
FBgn0038385	CG4221	0	4.19E-08	0	0	0.0186772	0.0193438	0
FBgn0038386	CG5478	0	0.066085	0	0	0	0	0
FBgn0038387	blp	45.149	38.5553	43.5313	33.5404	34.1804	32.6171	27.4027
FBgn0038388	CG4287	21.5631	16.7099	24.3686	16.1165	22.6561	21.066	17.3711
FBgn0038389	CG5516	21.1144	14.8913	18.7463	17.2265	16.9213	21.3019	21.7656
FBgn0038390	Rbf2	1.36329	1.42985	1.67629	3.77867	3.52451	3.92753	3.82695
FBgn0038391	GATAe	77.8183	71.3295	52.1127	64.2772	46.875	55.141	60.3685
FBgn0038394	CG10264	0.114017	0.533955	0.309995	0.651636	1.03989	0.450536	0.531321
FBgn0038395	CG10407	26.8568	49.3595	41.5588	32.3025	31.5865	23.5737	21.8392
FBgn0038396	CG5013	14.2176	12.8591	19.6818	19.3308	18.2921	22.959	15.5354
FBgn0038397	CG10185	0.214835	0.301942	0.278593	0.347439	0.316928	0.32805	0.251237
FBgn0038398	sxe2	0	0.0397516	0	0.0913511	0.0403114	0.0835001	0
FBgn0038400	CG5903	122.539	124.587	141.437	79.3483	79.3936	83.1585	72.8617
FBgn0038401	CG5916	3.73472	3.76173	3.94066	2.14036	2.70449	2.3768	4.21921
FBgn0038402	Fer2	2.83017	2.88715	3.67112	3.06673	3.43626	3.03167	3.55066
FBgn0038404	CG8925	0.549259	0.902835	6.99217	0.314351	1.1791	0.703972	7.77629
FBgn0038405	CG8927	0.0808024	0.184956	0.162764	0.0531654	0.16045	0.146157	0.0851478
FBgn0038407	CG6126	5.24901	7.15342	6.91625	9.23444	9.32042	9.20407	7.36735
FBgn0038412	Zip89B	0.211707	0.666978	5.65127	0.418015	2.05982	1.32139	1.67144
FBgn0038414	CG6901	0.0694992	8.36014	2.56695	0.0686131	0.141295	0.0836217	0.951081
FBgn0038415	CG17929	0.0652691	0.0747743	0.131493	0	0	0.019633	0.137415
FBgn0038416	CG17930	5.18389	10.2511	6.43027	6.01967	7.67179	9.07783	9.75533
FBgn0038418	pad	2.06853	2.63705	2.50667	4.15598	4.16478	3.95787	5.56653
FBgn0038419	CG14879	4.73565	5.1048	12.5136	2.32382	5.37156	6.48142	13.6233
FBgn0038420	CG10311	0.489014	1.12046	0.875725	1.89535	1.95682	3.75911	2.78359
FBgn0038421	CG17931	338.29	261.241	234.962	201.276	189.009	206.296	115.585
FBgn0038422	CG14880	0	0	0	0	0	0.0120259	0
FBgn0038423	CG10317	0	0	0.0846359	0.0246673	0.0366042	0	0
FBgn0038424	CG17565	19.0003	18.0725	15.1608	14.3281	11.9327	15.9438	11.9564
FBgn0038425	CG14881	7.92537	5.4912	4.9005	9.92846	7.3451	9.97397	7.18934
FBgn0038426	mRpS33	37.0623	20.6509	38.9174	27.2761	30.4334	33.0398	24.3546
FBgn0038427	ema	5.0496	5.08123	4.57269	5.75436	5.4022	6.10633	3.9928
FBgn0038428	CG14894	103.358	67.0772	47.1159	54.4754	53.4579	54.0079	40.0551
FBgn0038429	CG14882	9.41282	7.42479	7.79261	5.62647	4.6968	4.45595	7.14723
FBgn0038431	CG10405	0	0	0.177723	0.0870914	0.0384317	0.0796065	0.0464315
FBgn0038432	CG14883	14.5772	27.7665	24.4142	30.4781	30.6735	24.6362	45.9121
FBgn0038435	Gyc-89Da	0.860282	2.58317	4.16854	1.70956	1.0067	0.950234	1.15969
FBgn0038436	Gyc-89Db	0.0185231	0.12115	0.0906937	0.0524355	2.85E-21	0.0011944	0.0259984
FBgn0038437	CG14898	14.0105	10.8395	11.9747	13.4127	12.1546	13.1357	13.7908
FBgn0038438	Der-2	90.7372	75.7901	83.7573	117.421	136.386	124.886	114.127
FBgn0038439	Cad89D	0	0.00814721	0.0191029	0.0140418	0.0123927	0.0213916	0.00499077
FBgn0038440	Gr89a	5.41498	13.958	21.673	13.3292	15.8214	14.4966	11.8185
FBgn0038445	CG14891	0	0	0	0.0656035	0	0.0199884	0
FBgn0038446	CG14903	273.979	150.522	213.947	161.823	130.749	155.39	130.947
FBgn0038447	CG14892	0	0.137206	0.193025	0.0315299	0.153049	2.44E-07	2.04E-05
FBgn0038448	CG12783	0.0651849	0	0.0868309	0	0.0189181	0	0
FBgn0038449	CG17562	0	0	0.0437116	0.107102	0.170143	0.861497	0.593838
FBgn0038450	CG17560	0	0	0	0	0	0	0
FBgn0038451	CG14893	0	0.0369325	0	0	0.018726	0	0
FBgn0038452	CG14905	0.0328593	0	0	0	0.019087	0	0
FBgn0038453	CG10326	174.344	140.715	135.461	209.232	198.372	185.93	181.656
FBgn0038454	CG10324	12.4172	8.75116	7.88822	9.46796	9.53223	10.1011	8.12592
FBgn0038455	CG14907	91.4147	49.5242	70.8033	14.4188	16.7196	13.5003	20.6488
FBgn0038458	VhaM9.7-d	0	0	0	0	0	0	0
FBgn0038460	CG18622	53.9544	59.2644	62.2209	35.1204	46.6678	39.2544	31.5587
FBgn0038461	CG3678	17.6965	21.5734	25.0231	34.1245	35.268	34.0565	45.2408
FBgn0038462	CG17556	31.1829	31.3388	28.0882	21.5989	22.506	21.0064	31.0565
FBgn0038463	CG3534	3.71791	4.10503	4.48691	3.2114	4.30362	4.13751	5.14272
FBgn0038465	Irc	0.306143	0.450935	0.293699	0.446165	0.82564	1.19715	0.537116
FBgn0038466	CG8907	1.61851	5.13783	10.9776	10.4694	18.7543	25.667	16.3837
FBgn0038467	AdSL	25.1211	23.0134	18.3872	15.2824	13.4487	14.292	13.8305
FBgn0038468	CG5225	0	0	0	0.0386022	0	0	0
FBgn0038469	CG4009	0.025403	0	0.0341185	0	0.027633	0	0
FBgn0038470	CG18213	4.53853	4.82666	4.48538	3.73918	3.38256	2.92218	4.98862
FBgn0038471	CG5220	46.3722	35.2131	39.634	43.4454	38.1882	36.0518	42.0928
FBgn0038472	CG3995	18.9951	13.5379	13.3135	17.1299	16.3662	17.3909	14.427
FBgn0038473	Ns1	64.7956	45.0057	37.8722	24.1805	23.4601	19.7033	30.0901
FBgn0038474	mRpS11	178.151	177.875	170.663	119.302	101.728	116.043	93.1572
FBgn0038475	Keap1	13.4521	13.4472	12.259	9.48146	10.9468	10.1685	7.98357
FBgn0038476	kuk	20.3578	19.6742	15.8909	100.908	83.0186	77.0081	91.442
FBgn0038478	cal1	7.77724	7.26414	5.94233	11.7404	10.534	9.87741	11.5416
FBgn0038479	CG17477	0.148369	0	0.0996365	0.146478	0	0	0
FBgn0038481	CG17475	0.37948	0.135943	0	2.49761	0	0	0
FBgn0038482	CG4053	0.066531	0.15244	0.0893571	0.218943	0	0.120076	0
FBgn0038484	CG5246	417.713	237.995	315.691	19.2616	66.9552	107.371	174.153
FBgn0038485	CG5255	1.48648	0.928885	1.81498	0.578117	0.588719	0.528432	2.98731
